Tipo Entrega,Segmento,Cidade,Estado,Postal Code,Regiao,Categoria,Sub-Categoria,Venda,Quantidade,Desconto,Lucro,Codigo_Estado,Latitude,Longitude,Resultado
Premium,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Canetas,13.44,3,0.0,6.59,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Material de Escritório,Grampeador,14.52,3,0.0,4.79,CA,34.0536909,-118.242766,Lucro
Econômica,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Pastas,21.48,6,0.0,10.74,CA,34.0536909,-118.242766,Lucro
Especial,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Grampeador,16.4,5,0.0,4.76,CA,34.0536909,-118.242766,Lucro
Premium,Corporate,Los Angeles,California,90032,West,Material de Escritório,Papel,9.02,6,0.2,3.16,CA,34.0536909,-118.242766,Lucro
Premium,Corporate,Los Angeles,California,90032,West,Material de Escritório,Papel,69.46,2,0.2,22.57,CA,34.0536909,-118.242766,Lucro
Premium,Corporate,Los Angeles,California,90032,West,Material de Escritório,Canetas,10.86,2,0.0,5.32,CA,34.0536909,-118.242766,Lucro
Premium,Corporate,Los Angeles,California,90032,West,Material de Escritório,Impressora,79.47,3,0.0,22.25,CA,34.0536909,-118.242766,Lucro
Premium,Corporate,Los Angeles,California,90032,West,Material de Escritório,Grampeador,10.08,6,0.0,5.04,CA,34.0536909,-118.242766,Lucro
Especial,Consumidor,Los Angeles,California,90032,West,Móveis,Cadeiras,217.58,2,0.2,-29.92,CA,34.0536909,-118.242766,Prejuízo
Especial,Consumidor,Los Angeles,California,90032,West,Tecnologia,Accessórios,82.95,5,0.0,29.03,CA,34.0536909,-118.242766,Lucro
Especial,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Etiquetas,87.71,7,0.0,41.22,CA,34.0536909,-118.242766,Lucro
Especial,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Impressora,1101.48,4,0.0,429.58,CA,34.0536909,-118.242766,Lucro
Especial,Corporate,Los Angeles,California,90032,West,Material de Escritório,Canetas,15.7,5,0.0,7.06,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Papel,19.94,4,0.2,7.23,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Pastas,45.92,4,0.0,21.58,CA,34.0536909,-118.242766,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Tecnologia,Accessórios,12.99,1,0.0,0.78,CA,34.0536909,-118.242766,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Material de Escritório,Papel,18.56,4,0.2,6.5,CA,34.0536909,-118.242766,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Material de Escritório,Pen Drive,449.15,5,0.0,8.98,CA,34.0536909,-118.242766,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Material de Escritório,Papel,31.25,7,0.2,10.94,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Móveis,Cadernos,120.67,2,0.15,18.45,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90032,West,Tecnologia,Fax,3359.95,6,0.2,1049.98,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Móveis,Móveis,24.7,5,0.0,10.37,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Material de Escritório,Pen Drive,54.32,4,0.0,0.54,CA,34.0536909,-118.242766,Lucro
Premium,Corporate,Los Angeles,California,90032,West,Material de Escritório,Papel,7.75,3,0.2,2.81,CA,34.0536909,-118.242766,Lucro
Premium,Corporate,Los Angeles,California,90032,West,Material de Escritório,Papel,33.57,2,0.2,11.75,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Móveis,Móveis,12.56,2,0.0,4.02,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Canetas,6.48,1,0.0,3.11,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Envelopes,186.69,3,0.0,87.74,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Móveis,Mesas,418.3,3,0.2,5.23,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Móveis,Cadernos,917.92,9,0.15,75.59,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Canetas,38.88,6,0.0,19.05,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Canetas,10.56,2,0.0,5.07,CA,34.0536909,-118.242766,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Móveis,Mesas,136.46,2,0.2,15.35,CA,34.0536909,-118.242766,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Tecnologia,Smartphones,333.58,3,0.2,33.36,CA,34.0536909,-118.242766,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Material de Escritório,Papel,12.54,2,0.2,4.7,CA,34.0536909,-118.242766,Lucro
Especial,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Canetas,35.2,5,0.0,16.54,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Móveis,Móveis,9.24,3,0.0,4.44,CA,34.0536909,-118.242766,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Tecnologia,Accessórios,100.0,4,0.0,21.0,CA,34.0536909,-118.242766,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Tecnologia,Accessórios,359.98,2,0.0,21.6,CA,34.0536909,-118.242766,Lucro
Premium,Home Office,Los Angeles,California,90032,West,Material de Escritório,Pen Drive,481.32,4,0.0,125.14,CA,34.0536909,-118.242766,Lucro
Premium,Home Office,Los Angeles,California,90032,West,Material de Escritório,Papel,6.38,1,0.2,2.15,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Móveis,Móveis,14.91,3,0.0,4.62,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Material de Escritório,Impressora,1158.12,4,0.0,335.85,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Tecnologia,Smartphones,211.17,4,0.2,18.48,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90032,West,Material de Escritório,Grampeador,56.3,2,0.0,15.76,CA,34.0536909,-118.242766,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Material de Escritório,Papel,49.57,2,0.2,17.35,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Pen Drive,1117.92,4,0.0,55.9,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Tecnologia,Accessórios,149.95,5,0.0,31.49,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Material de Escritório,Grampeador,23.32,2,0.0,6.06,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Material de Escritório,Grampeador,16.74,3,0.0,4.85,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Canetas,19.05,3,0.0,8.76,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Papel,73.34,3,0.2,27.5,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Etiquetas,18.9,3,0.0,8.69,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Tecnologia,Smartphones,623.96,5,0.2,39.0,CA,34.0536909,-118.242766,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Tecnologia,Smartphones,119.96,1,0.2,7.5,CA,34.0536909,-118.242766,Lucro
Econômica,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Pen Drive,87.92,4,0.0,0.88,CA,34.0536909,-118.242766,Lucro
Econômica,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Canetas,5.98,1,0.0,2.93,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90032,West,Material de Escritório,Papel,23.24,5,0.2,7.55,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Pen Drive,354.9,5,0.0,17.74,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Móveis,Móveis,167.84,8,0.0,11.75,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Móveis,Móveis,106.68,6,0.0,33.07,CA,34.0536909,-118.242766,Lucro
Especial,Corporate,Los Angeles,California,90032,West,Móveis,Mesas,189.58,1,0.2,9.48,CA,34.0536909,-118.242766,Lucro
Especial,Corporate,Los Angeles,California,90032,West,Tecnologia,Smartphones,71.96,5,0.2,7.2,CA,34.0536909,-118.242766,Lucro
Especial,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Impressora,250.26,6,0.0,72.58,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Tecnologia,Accessórios,159.96,4,0.0,51.19,CA,34.0536909,-118.242766,Lucro
Especial,Consumidor,Los Angeles,California,90032,West,Tecnologia,Accessórios,299.94,6,0.0,128.97,CA,34.0536909,-118.242766,Lucro
Especial,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Suprimentos Gerais,25.76,7,0.0,0.52,CA,34.0536909,-118.242766,Lucro
Econômica,Consumidor,Los Angeles,California,90032,West,Móveis,Cadernos,436.0,3,0.15,5.13,CA,34.0536909,-118.242766,Lucro
Especial,Corporate,Los Angeles,California,90032,West,Material de Escritório,Canetas,11.76,2,0.0,5.76,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90032,West,Móveis,Cadeiras,194.35,3,0.2,19.44,CA,34.0536909,-118.242766,Lucro
Econômica,Consumidor,Henderson,Kentucky,42420,South,Móveis,Cadernos,261.96,2,0.0,41.91,KY,37.8367513,-87.5907631,Lucro
Econômica,Consumidor,Henderson,Kentucky,42420,South,Móveis,Cadeiras,731.94,3,0.0,219.58,KY,37.8367513,-87.5907631,Lucro
Padrão,Consumidor,Henderson,Kentucky,42420,South,Material de Escritório,Impressora,152.94,3,0.0,41.29,KY,37.8367513,-87.5907631,Lucro
Padrão,Consumidor,Henderson,Kentucky,42420,South,Móveis,Cadeiras,283.92,4,0.0,70.98,KY,37.8367513,-87.5907631,Lucro
Padrão,Consumidor,Henderson,Kentucky,42420,South,Material de Escritório,Envelopes,10.67,1,0.0,4.91,KY,37.8367513,-87.5907631,Lucro
Padrão,Consumidor,Henderson,Kentucky,42420,South,Material de Escritório,Pen Drive,36.63,3,0.0,9.89,KY,37.8367513,-87.5907631,Lucro
Padrão,Consumidor,Henderson,Kentucky,42420,South,Móveis,Móveis,24.1,5,0.0,9.16,KY,37.8367513,-87.5907631,Lucro
Padrão,Consumidor,Henderson,Kentucky,42420,South,Móveis,Móveis,33.11,7,0.0,12.91,KY,37.8367513,-87.5907631,Lucro
Econômica,Corporate,Henderson,Kentucky,42420,South,Material de Escritório,Papel,94.74,3,0.0,44.53,KY,37.8367513,-87.5907631,Lucro
Econômica,Corporate,Henderson,Kentucky,42420,South,Material de Escritório,Papel,60.64,4,0.0,27.89,KY,37.8367513,-87.5907631,Lucro
Econômica,Corporate,Henderson,Kentucky,42420,South,Material de Escritório,Papel,76.3,5,0.0,38.15,KY,37.8367513,-87.5907631,Lucro
Econômica,Corporate,Henderson,Kentucky,42420,South,Material de Escritório,Papel,364.8,12,0.0,167.81,KY,37.8367513,-87.5907631,Lucro
Padrão,Consumidor,Henderson,Kentucky,42420,South,Móveis,Móveis,821.88,6,0.0,213.69,KY,37.8367513,-87.5907631,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Material de Escritório,Impressora,90.86,7,0.0,26.35,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Material de Escritório,Impressora,186.15,3,0.0,55.84,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Material de Escritório,Papel,81.79,6,0.2,26.58,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Material de Escritório,Suprimentos Gerais,47.19,3,0.0,13.69,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Tecnologia,Smartphones,36.78,2,0.2,-8.28,CA,34.0536909,-118.242766,Prejuízo
Econômica,Consumidor,Los Angeles,California,90032,West,Material de Escritório,Canetas,11.56,2,0.0,5.66,CA,34.0536909,-118.242766,Lucro
Econômica,Corporate,Los Angeles,California,90032,West,Tecnologia,Accessórios,16.59,1,0.0,5.81,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Material de Escritório,Pen Drive,310.12,2,0.0,80.63,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Material de Escritório,Papel,70.46,6,0.2,22.9,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Material de Escritório,Papel,19.68,5,0.2,6.89,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90032,West,Material de Escritório,Impressora,140.67,3,0.0,54.86,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90032,West,Tecnologia,Smartphones,271.96,5,0.2,27.2,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90032,West,Material de Escritório,Grampeador,18.69,7,0.0,5.23,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90032,West,Material de Escritório,Canetas,13.36,2,0.0,6.41,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90032,West,Tecnologia,Smartphones,249.58,2,0.2,31.2,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90032,West,Material de Escritório,Pastas,13.86,7,0.0,0.0,CA,34.0536909,-118.242766,Lucro Zero
Padrão,Home Office,Los Angeles,California,90032,West,Material de Escritório,Papel,13.38,4,0.2,4.68,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90032,West,Material de Escritório,Papel,437.47,14,0.2,153.12,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Concord,North Carolina,28027,South,Material de Escritório,Canetas,15.55,3,0.2,5.44,NC,35.4094178,-80.5800049,Lucro
Especial,Consumidor,Concord,North Carolina,28027,South,Material de Escritório,Grampeador,20.02,9,0.2,1.75,NC,35.4094178,-80.5800049,Lucro
Especial,Consumidor,Concord,North Carolina,28027,South,Material de Escritório,Suprimentos Gerais,3.1,1,0.2,0.35,NC,35.4094178,-80.5800049,Lucro
Padrão,Consumidor,Concord,North Carolina,28027,South,Material de Escritório,Etiquetas,6.26,3,0.2,2.04,NC,35.4094178,-80.5800049,Lucro
Padrão,Consumidor,Concord,North Carolina,28027,South,Móveis,Cadeiras,363.92,5,0.2,0.0,NC,35.4094178,-80.5800049,Lucro Zero
Padrão,Consumidor,Concord,North Carolina,28027,South,Material de Escritório,Canetas,89.57,2,0.2,32.47,NC,35.4094178,-80.5800049,Lucro
Padrão,Consumidor,Concord,North Carolina,28027,South,Móveis,Móveis,315.78,8,0.2,31.58,NC,35.4094178,-80.5800049,Lucro
Econômica,Consumidor,Concord,North Carolina,28027,South,Móveis,Mesas,4297.64,13,0.4,-1862.31,NC,35.4094178,-80.5800049,Prejuízo
Padrão,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Papel,407.98,3,0.2,132.59,WA,47.6038321,-122.3300624,Lucro
Padrão,Consumidor,Seattle,Washington,98103,West,Móveis,Mesas,787.53,3,0.0,165.38,WA,47.6038321,-122.3300624,Lucro
Econômica,Corporate,Seattle,Washington,98103,West,Móveis,Móveis,209.88,3,0.0,35.68,WA,47.6038321,-122.3300624,Lucro
Econômica,Consumidor,Seattle,Washington,98103,West,Móveis,Mesas,1618.37,13,0.0,356.04,WA,47.6038321,-122.3300624,Lucro
Econômica,Consumidor,Seattle,Washington,98103,West,Tecnologia,Accessórios,99.6,1,0.0,36.85,WA,47.6038321,-122.3300624,Lucro
Padrão,Corporate,Seattle,Washington,98103,West,Material de Escritório,Papel,12.1,7,0.2,4.23,WA,47.6038321,-122.3300624,Lucro
Padrão,Corporate,Seattle,Washington,98103,West,Material de Escritório,Pen Drive,485.88,6,0.0,9.72,WA,47.6038321,-122.3300624,Lucro
Padrão,Corporate,Seattle,Washington,98103,West,Material de Escritório,Canetas,25.92,4,0.0,12.44,WA,47.6038321,-122.3300624,Lucro
Padrão,Corporate,Seattle,Washington,98103,West,Material de Escritório,Pen Drive,197.58,2,0.0,53.35,WA,47.6038321,-122.3300624,Lucro
Padrão,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Papel,55.42,2,0.2,19.4,WA,47.6038321,-122.3300624,Lucro
Econômica,Consumidor,Seattle,Washington,98103,West,Móveis,Mesas,171.96,2,0.0,44.71,WA,47.6038321,-122.3300624,Lucro
Padrão,Corporate,Seattle,Washington,98103,West,Material de Escritório,Papel,35.35,9,0.2,12.82,WA,47.6038321,-122.3300624,Lucro
Econômica,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Canetas,6.48,1,0.0,3.11,WA,47.6038321,-122.3300624,Lucro
Especial,Consumidor,Seattle,Washington,98103,West,Móveis,Cadernos,141.96,2,0.0,39.75,WA,47.6038321,-122.3300624,Lucro
Padrão,Home Office,Seattle,Washington,98103,West,Material de Escritório,Papel,6.1,2,0.2,2.13,WA,47.6038321,-122.3300624,Lucro
Padrão,Home Office,Seattle,Washington,98103,West,Móveis,Móveis,191.82,3,0.0,74.81,WA,47.6038321,-122.3300624,Lucro
Padrão,Corporate,Seattle,Washington,98103,West,Móveis,Móveis,7.4,2,0.0,3.03,WA,47.6038321,-122.3300624,Lucro
Padrão,Consumidor,Seattle,Washington,98103,West,Móveis,Móveis,39.96,2,0.0,17.18,WA,47.6038321,-122.3300624,Lucro
Padrão,Consumidor,Seattle,Washington,98103,West,Móveis,Cadeiras,42.62,2,0.2,4.26,WA,47.6038321,-122.3300624,Lucro
Padrão,Consumidor,Seattle,Washington,98103,West,Móveis,Cadeiras,220.96,1,0.2,24.86,WA,47.6038321,-122.3300624,Lucro
Padrão,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Pastas,11.22,3,0.0,0.22,WA,47.6038321,-122.3300624,Lucro
Padrão,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Etiquetas,31.05,3,0.0,14.9,WA,47.6038321,-122.3300624,Lucro
Econômica,Corporate,Seattle,Washington,98103,West,Tecnologia,Accessórios,49.08,3,0.0,4.91,WA,47.6038321,-122.3300624,Lucro
Econômica,Corporate,Seattle,Washington,98103,West,Material de Escritório,Pen Drive,324.9,5,0.0,38.99,WA,47.6038321,-122.3300624,Lucro
Econômica,Corporate,Seattle,Washington,98103,West,Material de Escritório,Grampeador,18.24,3,0.0,5.29,WA,47.6038321,-122.3300624,Lucro
Padrão,Home Office,Seattle,Washington,98103,West,Móveis,Cadeiras,113.89,2,0.2,9.97,WA,47.6038321,-122.3300624,Lucro
Padrão,Home Office,Seattle,Washington,98103,West,Tecnologia,Smartphones,105.58,2,0.2,7.92,WA,47.6038321,-122.3300624,Lucro
Padrão,Home Office,Seattle,Washington,98103,West,Tecnologia,Smartphones,1091.17,4,0.2,68.2,WA,47.6038321,-122.3300624,Lucro
Padrão,Home Office,Seattle,Washington,98103,West,Tecnologia,Smartphones,219.17,2,0.2,-43.83,WA,47.6038321,-122.3300624,Prejuízo
Padrão,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Papel,2060.74,7,0.2,643.98,WA,47.6038321,-122.3300624,Lucro
Especial,Consumidor,Seattle,Washington,98103,West,Tecnologia,Accessórios,11.54,1,0.0,3.46,WA,47.6038321,-122.3300624,Lucro
Especial,Consumidor,Seattle,Washington,98103,West,Móveis,Móveis,162.6,3,0.0,34.15,WA,47.6038321,-122.3300624,Lucro
Padrão,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Pen Drive,30.28,2,0.0,1.21,WA,47.6038321,-122.3300624,Lucro
Padrão,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Pen Drive,57.93,3,0.0,16.22,WA,47.6038321,-122.3300624,Lucro
Padrão,Consumidor,Seattle,Washington,98103,West,Móveis,Móveis,35.34,2,0.0,13.43,WA,47.6038321,-122.3300624,Lucro
Padrão,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Papel,137.24,5,0.2,46.32,WA,47.6038321,-122.3300624,Lucro
Premium,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Canetas,37.44,6,0.0,16.85,WA,47.6038321,-122.3300624,Lucro
Premium,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Etiquetas,37.59,3,0.0,17.67,WA,47.6038321,-122.3300624,Lucro
Premium,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Papel,26.03,2,0.2,9.44,WA,47.6038321,-122.3300624,Lucro
Padrão,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Impressora,73.28,4,0.0,21.25,WA,47.6038321,-122.3300624,Lucro
Econômica,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Canetas,37.94,2,0.0,18.21,WA,47.6038321,-122.3300624,Lucro
Econômica,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Papel,18.29,6,0.2,6.63,WA,47.6038321,-122.3300624,Lucro
Econômica,Consumidor,Seattle,Washington,98103,West,Tecnologia,Tablets,385.8,5,0.2,130.21,WA,47.6038321,-122.3300624,Lucro
Econômica,Consumidor,Seattle,Washington,98103,West,Material de Escritório,Pen Drive,102.96,2,0.0,1.03,WA,47.6038321,-122.3300624,Lucro
